order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c
ORD20241114-S06-02796,2024-11-14,S06,Hamburg,North,In-Store,60+,None,Grocery,Fresh,11.12,1,0.033,11.98,62,0,0,9.1
ORD20240112-S04-10745,2024-01-12,S04,Hamburg,East,In-Store,36-45,None,Electronics,Audio,934.39,1,0.045,886.25,198,0,0,0.4
ORD20240813-S06-03416,2024-08-13,S06,Cologne,East,In-Store,46-60,Silver,Clothing,Accessories,51.7,4,0.004,59.03,145,0,0,26.4
ORD20240625-S06-07512,2024-06-25,S06,Frankfurt,East,Online,26-35,None,Beauty,Makeup,60.08,2,0.009,62.18,157,0,0,19.6
ORD20240803-S04-02946,2024-08-03,S04,Frankfurt,West,In-Store,18-25,None,Beauty,Fragrance,50.12,3,0.021,45.29,176,0,0,20.6
ORD20241218-S07-01376,2024-12-18,S07,Hamburg,West,Online,36-45,None,Home,Kitchen,363.88,2,0.035,371.36,145,0,0,1.1
ORD20241119-S05-06675,2024-11-19,S05,Munich,West,In-Store,26-35,None,Clothing,Men,58.81,4,0.003,60.22,166,0,0,2.3
ORD20240702-S08-09140,2024-07-02,S08,Hamburg,North,In-Store,36-45,Silver,Clothing,Kids,34.65,5,0.009,31.29,112,0,0,19.6
ORD20240816-S09-06360,2024-08-16,S09,Munich,South,Online,36-45,None,Clothing,Women,55.42,5,0.031,56.2,202,0,0,22.2
ORD20241221-S06-03515,2024-12-21,S06,Frankfurt,West,In-Store,36-45,None,Electronics,Laptops,1200.0,4,0.049,1191.48,127,0,0,1.2
ORD20240406-S05-11891,2024-04-06,S05,Frankfurt,North,Online,36-45,None,Grocery,Snacks,30.0,1,0.037,31.75,150,0,0,3.8
ORD20240620-S03-07548,2024-06-20,S03,Cologne,East,In-Store,26-35,None,Clothing,Women,150.0,5,0.047,167.78,100,0,0,16.8
ORD20240614-S09-05606,2024-06-14,S09,Cologne,South,In-Store,26-35,Bronze,Beauty,Skincare,52.71,2,0.005,58.58,164,0,0,17.5
ORD20240226-S04-00057,2024-02-26,S04,Cologne,East,Online,26-35,None,Beauty,Haircare,111.71,3,0.249,114.32,67,1,0,10.4
ORD20240901-S10-05258,2024-09-01,S10,Cologne,East,In-Store,26-35,Silver,Beauty,Makeup,42.67,5,0.31,40.97,140,1,0,13.9
ORD20240422-S02-08861,2024-04-22,S02,Berlin,East,Online,26-35,None,Electronics,Accessories,1017.99,2,0.014,1120.39,121,0,0,13.2
ORD20241217-S03-11821,2024-12-17,S03,Munich,South,In-Store,26-35,Bronze,Beauty,Fragrance,60.67,4,0.009,57.07,214,0,0,-1.5
ORD20240504-S03-06996,2024-05-04,S03,Cologne,East,In-Store,36-45,Silver,Grocery,Pantry,22.05,2,0.078,23.23,192,1,0,13.7
ORD20241017-S09-09752,2024-10-17,S09,Cologne,West,Online,46-60,Bronze,Electronics,Accessories,5484.6,-4,0.006,1121.16,131,0,0,11.7
ORD20240105-S03-05077,2024-01-05,S03,Hamburg,South,Online,26-35,Bronze,Electronics,Accessories,498.58,2,0.003,545.12,181,0,0,-2.1
ORD20240920-S09-02063,2024-09-20,S09,Hamburg,East,Online,18-25,None,Home,Furniture,100.75,5,0.026,105.07,181,0,0,16.0
ORD20240321-S10-03443,2024-03-21,S10,Frankfurt,East,In-Store,36-45,None,Beauty,Skincare,259.9,30,0.036,51.01,121,0,0,3.1
ORD20240305-S04-10084,2024-03-05,S04,Frankfurt,West,In-Store,18-25,Bronze,Electronics,Audio,519.6,4,0.046,593.02,211,0,0,9.1
ORD20241208-S08-11718,2024-12-08,S08,Munich,South,In-Store,18-25,None,Grocery,Snacks,15.29,2,0.03,16.85,215,0,0,-1.7
ORD20241228-S08-05498,2024-12-28,S08,Hamburg,West,In-Store,26-35,Gold,Grocery,Snacks,28.23,3,0.027,30.27,173,0,0,-1.9
ORD20240810-S06-03224,2024-08-10,S06,Cologne,South,In-Store,18-25,None,Electronics,Phones,569.52,5,0.039,594.52,130,0,0,22.1
ORD20240107-S05-04116,2024-01-07,S05,Berlin,North,In-Store,18-25,Silver,Beauty,Skincare,81.48,5,0.035,90.13,90,0,0,3.4
ORD20241028-S02-02371,2024-01-17,S02,Munich,East,In-Store,18-25,None,Electronics,Phones,762.21,1,0.015,727.41,187,0,0,-1.7
ORD20240715-S10-08416,2024-07-15,S10,Berlin,South,In-Store,36-45,None,Beauty,Makeup,119.93,3,0.049,134.28,151,0,0,26.1
ORD20240225-S04-04112,2024-02-25,S04,Munich,West,In-Store,36-45,None,Electronics,Accessories,757.93,3,0.044,844.84,167,0,0,-2.4
ORD20240924-S04-11854,2024-09-24,S04,Munich,West,In-Store,18-25,Silver,Clothing,Women,12.69,2,0.037,12.27,173,0,0,19.6
ORD20240317-S05-02276,2024-03-17,S05,Berlin,North,Online,26-35,None,Home,Kitchen,265.29,1,0.004,287.61,79,0,0,2.8
ORD20240625-S01-09507,2024-06-25,S01,Hamburg,East,In-Store,36-45,Gold,Electronics,Audio,848.87,3,0.044,840.98,123,0,0,15.1
ORD20240411-S08-01793,2024-04-11,S08,Frankfurt,North,In-Store,36-45,None,Beauty,Haircare,90.05,3,0.024,83.07,160,0,0,10.0
ORD20240826-S08-08372,2024-08-26,S08,Cologne,West,Online,26-35,Bronze,Grocery,Beverages,3.72,2,0.02,3.96,147,0,0,18.5
ORD20241118-S09-06886,2024-11-18,S09,Cologne,South,In-Store,18-25,Silver,Unknown/—,Furniture,2158.9500000000003,0,0.037,401.01,121,0,0,2.4
ORD20241006-S04-06234,2024-10-06,S04,Cologne,East,In-Store,18-25,Silver,Electronics,Audio,850.43,3,0.049,768.7,207,0,0,15.7
ORD20240908-S07-10218,2024-09-08,S07,Frankfurt,North,In-Store,36-45,None,Electronics,Laptops,278.46,5,0.032,256.61,170,0,0,18.5
ORD20240813-S10-07225,2024-08-13,S10,Munich,West,In-Store,60+,None,Grocery,Beverages,0.0,-6,0.021,9.04,105,0,0,20.7
ORD20240124-S07-11405,2024-01-24,S07,Hamburg,South,Online,18-25,None,Home,Kitchen,556.76,2,0.0,580.66,211,0,0,-3.1
ORD20240204-S05-02265,2024-02-04,S05,Berlin,South,Online,26-35,Silver,Electronics,Laptops,861.38,2,0.0,819.45,140,0,0,-1.5
ORD20241223-S03-04113,2024-12-23,S03,Frankfurt,East,Online,36-45,Bronze,Clothing,Kids,24.05,5,0.014,22.06,93,0,0,-0.2
ORD20241120-S05-08523,2024-11-20,S05,Berlin,North,In-Store,36-45,Gold,Beauty,Fragrance,88.57,2,0.046,82.69,166,0,0,8.2
ORD20240708-S02-10800,2024-07-08,S02,Cologne,West,In-Store,18-25,Bronze,Beauty,Skincare,80.8,2,0.034,86.19,143,0,0,22.9
ORD20240818-S08-03184,2024-08-18,S08,Berlin,East,In-Store,60+,None,Beauty,Makeup,120.0,4,0.008,114.5,105,0,0,23.2
ORD20240416-S08-10179,2024-04-16,S08,Hamburg,North,In-Store,18-25,Silver,Clothing,Kids,93.44,2,0.038,101.78,250,0,0,12.6
ORD20241004-S09-00041,2024-10-04,S09,Cologne,North,In-Store,26-35,Silver,Beauty,Haircare,39.49,4,0.015,36.46,214,0,0,10.0
ORD20240519-S09-07337,2024-05-19,S09,Frankfurt,North,Online,26-35,None,Beauty,Skincare,34.42,2,0.031,35.89,136,0,0,16.6
ORD20240122-S02-11257,2024-01-22,S02,Cologne,North,Online,26-35,None,Home,Appliances,263.66,4,0.031,237.49,159,0,0,-8.1
ORD20240106-S01-00838,2024-01-06,S01,Munich,North,In-Store,46-60,Gold,Grocery,Beverages,11.6,2,0.023,11.35,116,0,0,3.0
ORD20241028-S05-04355,2024-10-28,S05,Frankfurt,East,In-Store,60+,None,Clothing,Accessories,56.23,2,0.011,61.09,161,0,0,13.2
ORD20241001-S09-08088,2024-10-01,S09,Frankfurt,North,In-Store,18-25,Bronze,Electronics,Phones,4431.549999999999,20,0.026,840.87,210,0,0,11.3
ORD20240526-S09-05755,2024-05-26,S09,Munich,North,Online,18-25,Silver,Grocery,Pantry,13.65,2,0.041,14.87,180,0,0,13.3
ORD20240809-S04-02182,2024-08-09,S04,Hamburg,East,Online,18-25,None,Grocery,Pantry,19.17,4,0.042,21.45,147,0,0,24.6
ORD20240208-S03-01729,2024-02-08,S03,Munich,West,Online,18-25,Bronze,Clothing,Kids,150.0,4,0.018,143.21,195,0,0,8.5
ORD20240326-S01-06414,2024-03-26,S01,Berlin,North,In-Store,18-25,None,Beauty,Haircare,32.73,5,0.025,32.89,111,0,0,3.8
ORD20240126-S03-04683,2024-01-26,S03,Hamburg,East,In-Store,46-60,Silver,Clothing,Women,100.6,5,0.022,99.43,133,0,0,3.2
ORD20240504-S01-08501,2024-05-04,S01,Berlin,West,In-Store,36-45,None,Grocery,Fresh,14.85,3,0.018,13.48,165,0,0,18.0
ORD20240417-S08-10141,2024-04-17,S08,Hamburg,South,In-Store,18-25,None,Beauty,Fragrance,30.58,2,0.023,32.75,149,0,0,10.2
ORD20240423-S04-07630,2024-04-23,S04,Frankfurt,South,In-Store,26-35,None,Home,Furniture,510.92,1,0.023,557.64,181,0,0,10.8
ORD20240130-S05-03758,2024-01-30,S05,Munich,North,Online,18-25,Bronze,Clothing,Men,61.56,5,0.022,68.34,144,0,0,8.4
ORD20240727-S02-09926,2024-07-27,S02,Berlin,West,In-Store,46-60,None,Home,Furniture,273.1,1,0.042,306.37,131,0,0,25.3
ORD20240811-S07-02970,2024-08-11,S07,Hamburg,South,In-Store,46-60,Gold,Electronics,Audio,185.93,1,0.014,213.05,174,0,0,17.4
ORD20240202-S10-07525,2024-02-02,S10,Cologne,South,In-Store,18-25,Gold,Grocery,Pantry,18.39,2,0.004,16.84,155,0,0,0.1
ORD20240429-S04-07655,2024-04-29,S04,Berlin,South,In-Store,36-45,Bronze,Clothing,Accessories,123.35,5,0.14,120.84,81,1,0,16.3
ORD20241213-S09-05199,2024-12-13,S09,Frankfurt,North,Online,18-25,Silver,Clothing,Kids,77.98,3,0.275,77.79,117,1,0,6.5
ORD20240102-S03-03190,2024-01-02,S03,Frankfurt,East,In-Store,18-25,Silver,Beauty,Fragrance,93.77,5,0.0,98.36,136,0,0,-4.5
ORD20240202-S06-03981,2024-02-02,S06,Cologne,South,In-Store,26-35,Silver,Clothing,Kids,48.41,1,0.046,44.8,136,0,0,0.6
ORD20240425-S05-06140,2024-04-25,S05,Frankfurt,South,In-Store,36-45,Bronze,Grocery,Beverages,4.68,2,0.032,4.34,93,0,0,7.4
ORD20240216-S02-02079,2024-02-16,S02,Hamburg,South,Online,36-45,None,Beauty,Fragrance,107.62,3,0.013,116.9,167,0,0,-0.2
ORD20240812-S02-10022,2024-08-12,S02,Hamburg,West,In-Store,26-35,Silver,Clothing,Accessories,74.83,4,0.042,79.31,219,0,0,22.8
ORD20240729-S04-01764,2024-07-29,S04,Munich,East,In-Store,36-45,None,Clothing,Women,64.31,4,0.007,64.47,191,0,0,21.7
ORD20241021-S10-04809,2024-10-21,S10,Berlin,East,In-Store,26-35,Bronze,Beauty,Fragrance,80.47,4,0.037,79.56,160,0,0,10.8
ORD20241128-S02-11900,2024-11-28,S02,Frankfurt,South,Online,26-35,None,Grocery,Beverages,12.98,5,0.189,13.67,185,1,0,8.9
ORD20240218-S04-03537,2024-02-18,S04,Hamburg,East,Online,36-45,None,Beauty,Haircare,120.0,2,0.025,108.65,184,0,0,7.4
ORD20240202-S04-00195,2024-02-02,S04,Frankfurt,North,Online,36-45,Bronze,Clothing,Men,49.72,3,0.045,56.17,116,0,0,1.2
ORD20240125-S05-05969,2024-01-25,S05,Berlin,North,In-Store,26-35,Bronze,Clothing,Accessories,75.85,1,0.049,74.08,151,0,0,-2.1
ORD20240531-S01-02016,2024-05-31,S01,Berlin,North,Online,36-45,None,Home,Furniture,387.1,2,0.036,379.22,147,0,0,16.2
ORD20241117-S03-09874,2024-11-17,S03,Munich,West,In-Store,36-45,None,Grocery,Pantry,10.15,5,0.125,9.74,225,1,0,4.3
ORD20241111-S06-05186,2024-11-11,S06,Munich,North,In-Store,36-45,Gold,Home,Kitchen,165.25,3,0.031,174.76,142,0,0,7.5
ORD20241217-S06-01447,2024-12-17,S06,Munich,East,Online,18-25,None,Electronics,Accessories,1200.0,4,0.303,1192.36,200,1,0,5.4
ORD20240807-S07-04264,2024-08-07,S07,Cologne,North,In-Store,46-60,None,Electronics,Phones,1200.0,2,0.035,1138.19,181,0,0,21.4
ORD20240521-S10-00093,2024-05-21,S10,Hamburg,North,In-Store,18-25,None,Home,Decor,306.7,4,0.012,322.59,161,0,0,14.0
ORD20240505-S03-02326,2024-05-05,S03,Cologne,West,In-Store,26-35,Gold,Clothing,Men,47.76,3,0.029,48.04,127,0,0,8.7
ORD20240922-S03-06750,2024-09-22,S03,Hamburg,West,In-Store,26-35,None,Beauty,Haircare,104.36,3,0.005,94.05,162,0,0,16.8
ORD20240218-S10-01644,2024-02-18,S10,Cologne,North,In-Store,18-25,Bronze,Home,Decor,123.78,5,0.028,132.61,183,0,0,2.0
ORD20240831-S06-06766,2024-08-31,S06,Frankfurt,North,In-Store,18-25,None,Clothing,Men,96.17,3,0.012,103.28,129,0,0,19.7
ORD20240416-S05-11091,2024-04-16,S05,Hamburg,East,Online,26-35,None,Grocery,Fresh,14.48,1,0.002,14.94,143,0,0,13.9
ORD20240323-S07-03151,2024-03-23,S07,Frankfurt,West,In-Store,26-35,None,Beauty,Fragrance,61.66,4,0.044,60.34,139,0,0,8.9
ORD20241006-S07-01133,2024-10-06,S07,Hamburg,East,Online,26-35,Silver,Clothing,Women,150.0,4,0.027,165.61,133,0,0,13.9
ORD20241227-S02-03411,2024-12-27,S02,Berlin,West,Online,18-25,None,Clothing,Accessories,80.44,2,0.073,83.31,119,1,0,0.3
ORD20240102-S02-00772,2024-01-02,S02,Munich,East,In-Store,60+,Silver,Clothing,Women,41.86,3,0.003,48.07,114,0,0,7.3
ORD20240522-S10-08281,2024-05-22,S10,Munich,East,In-Store,26-35,Bronze,Electronics,Audio,0.0,40,0.018,750.61,179,0,0,15.2
ORD20241226-S07-06347,2024-12-26,S07,Munich,East,Online,26-35,Bronze,Electronics,Accessories,813.44,5,0.011,742.24,115,0,1,2.7
ORD20241231-S08-10959,2024-12-31,S08,Hamburg,East,In-Store,26-35,Silver,Beauty,Makeup,70.74,2,0.18,72.13,100,1,0,-2.5
ORD20240208-S03-02622,2024-02-08,S03,Frankfurt,South,In-Store,26-35,None,Clothing,Women,150.0,1,0.015,166.73,132,0,0,-1.0
ORD20240317-S01-10382,2024-03-17,S01,Hamburg,North,Online,18-25,Bronze,Clothing,Men,87.95,3,0.031,89.77,131,0,0,11.1
ORD20240604-S06-04129,2024-06-04,S06,Berlin,West,In-Store,36-45,Silver,Beauty,Haircare,66.0,4,0.027,64.9,127,0,0,20.0
ORD20240318-S09-01987,2024-03-18,S09,Munich,East,In-Store,36-45,None,Clothing,Men,122.33,2,0.015,116.76,147,0,0,10.2
ORD20240130-S08-06521,2024-01-30,S08,Munich,North,In-Store,36-45,None,Beauty,Haircare,56.64,5,0.017,63.12,203,0,0,1.5
ORD20240820-S06-00474,2024-08-20,S06,Munich,North,Online,36-45,Gold,Beauty,Makeup,49.91,2,0.042,56.94,203,0,0,18.8
ORD20241017-S08-03153,2024-10-17,S08,Cologne,North,In-Store,46-60,None,Beauty,Haircare,18.86,3,0.029,18.33,174,0,0,7.8
ORD20241001-S05-03465,2024-10-01,S05,Munich,South,Online,18-25,Bronze,Home,Furniture,98.98,1,0.043,113.21,156,0,0,14.3
ORD20240312-S10-00397,2024-03-12,S10,Frankfurt,West,In-Store,46-60,Silver,Clothing,Kids,150.0,5,0.019,148.27,188,0,0,6.0
ORD20240407-S08-06053,2024-04-07,S08,Frankfurt,South,Online,26-35,Silver,Grocery,Pantry,18.8,5,0.02,17.12,138,0,0,10.8
ORD20240809-S02-07376,2024-08-09,S02,Munich,East,Online,60+,None,Clothing,Accessories,150.0,2,0.006,167.0,76,0,0,24.2
ORD20240309-S09-02943,2024-03-09,S09,Frankfurt,West,In-Store,46-60,Silver,Beauty,Makeup,60.89,5,0.188,68.07,159,1,0,7.5
ORD20240204-S03-04465,2024-02-04,S03,Hamburg,South,In-Store,36-45,None,Beauty,Fragrance,120.0,3,0.028,126.47,189,0,0,3.2
ORD20240430-S05-07183,2024-04-30,S05,Frankfurt,North,In-Store,26-35,Silver,Electronics,Phones,1200.0,5,0.017,1174.73,197,0,0,18.0
ORD20241225-S04-11546,2024-12-25,S04,Berlin,South,In-Store,26-35,None,Beauty,Fragrance,117.96,5,0.032,118.81,180,0,1,1.0
ORD20240401-S01-02236,2024-04-01,S01,Frankfurt,South,In-Store,36-45,None,Beauty,Haircare,48.41,3,0.03,45.83,140,0,1,13.5
ORD20241024-S08-11572,2024-10-24,S08,Cologne,South,In-Store,26-35,None,Electronics,Laptops,371.03,4,0.008,355.11,133,0,0,8.4
ORD20241005-S08-06207,2024-10-05,S08,Frankfurt,North,In-Store,26-35,None,Grocery,Fresh,10.76,2,0.039,12.27,213,0,0,9.5
ORD20241231-S01-08596,2024-12-31,S01,Berlin,North,In-Store,36-45,None,Home,Kitchen,425.78,5,0.004,400.29,206,0,0,6.8
ORD20240713-S01-02047,2024-07-13,S01,Cologne,West,In-Store,26-35,None,Clothing,Men,63.17,3,0.006,60.07,150,0,0,21.0
ORD20241020-S07-09891,2024-10-20,S07,Berlin,East,In-Store,46-60,None,Beauty,Fragrance,120.0,1,0.027,125.37,181,0,0,7.8
ORD20240219-S06-06823,2024-02-19,S06,Berlin,West,Online,36-45,None,Home,Decor,168.52,5,0.045,168.65,164,0,0,4.4
ORD20240713-S09-10911,2024-07-13,S09,Cologne,West,Online,26-35,Bronze,Electronics,Accessories,506.27,4,0.001,494.01,120,0,0,18.5
ORD20241021-S02-07277,2024-10-21,S02,Frankfurt,South,In-Store,60+,Silver,Grocery,Pantry,25.28,3,0.011,28.3,178,0,0,16.6
ORD20241004-S05-09861,2024-10-04,S05,Berlin,South,Online,36-45,Bronze,Home,Appliances,122.95,3,0.013,139.54,124,0,0,13.9
ORD20241208-S03-01765,2024-12-08,S03,Hamburg,North,In-Store,36-45,None,Home,Furniture,118.92,3,0.032,126.47,145,0,0,3.6
ORD20240711-S03-04812,2024-07-11,S03,Berlin,North,Online,46-60,Silver,Home,Appliances,600.0,3,0.009,630.59,157,0,0,19.9
ORD20240207-S08-06687,2024-02-07,S08,Berlin,South,In-Store,18-25,Bronze,Home,Kitchen,452.37,1,0.025,505.04,190,0,0,-2.6
ORD20240102-S03-03216,2024-01-02,S03,Hamburg,West,Online,60+,None,Home,Appliances,573.09,3,0.047,574.55,147,0,0,-3.7
ORD20240613-S07-06472,2024-06-13,S07,Hamburg,South,Online,18-25,Bronze,Home,Decor,155.62,4,0.042,147.91,157,0,0,19.5
ORD20240825-S04-06799,2024-08-25,S04,Frankfurt,West,In-Store,26-35,None,Grocery,Pantry,29.95,4,0.021,27.94,130,0,0,17.2
ORD20240705-S09-10493,2024-07-05,S09,Berlin,West,In-Store,36-45,Silver,Home,Kitchen,501.38,3,0.166,573.36,163,1,0,19.0
ORD20241212-S05-02220,2024-12-12,S05,Cologne,South,Online,18-25,None,Beauty,Fragrance,120.0,2,0.043,111.41,139,0,0,1.2
ORD20240204-S08-01689,2024-02-04,S08,Berlin,West,In-Store,26-35,None,Grocery,Fresh,30.0,5,0.007,31.87,184,0,0,-1.0
ORD20240105-S10-04787,2024-01-05,S10,Hamburg,South,Online,60+,Silver,Grocery,Snacks,29.01,2,0.001,27.28,175,0,0,-5.0
ORD20240703-S07-09069,2024-07-03,S07,Munich,East,In-Store,26-35,Silver,Electronics,Laptops,361.95,2,0.005,398.9,170,0,0,22.0
ORD20240309-S08-09474,2024-03-09,S08,Frankfurt,West,Online,18-25,None,Beauty,Haircare,99.86,5,0.025,103.46,172,0,0,4.5
ORD20240211-S07-08427,2024-02-11,S07,Frankfurt,North,Online,18-25,Bronze,Clothing,Men,101.4,1,0.044,113.47,136,0,0,-1.3
ORD20241222-S07-02749,2024-12-22,S07,Cologne,East,Online,36-45,None,Clothing,Accessories,49.95,5,0.011,53.8,107,0,0,4.4
ORD20240620-S05-03138,2024-06-20,S05,Munich,East,In-Store,36-45,None,Clothing,Accessories,77.53,4,0.002,73.58,151,0,0,20.1
ORD20240209-S10-10475,2024-02-09,S10,Hamburg,West,In-Store,60+,None,Grocery,Beverages,13.15,4,0.254,13.35,176,1,0,1.6
ORD20240801-S07-11342,2024-08-01,S07,Frankfurt,West,In-Store,36-45,None,Electronics,Laptops,658.02,3,0.017,678.18,185,0,0,20.8
ORD20240418-S04-01238,2024-04-18,S04,Munich,West,In-Store,26-35,Bronze,Electronics,Audio,971.44,4,0.045,941.78,114,0,0,9.9
ORD20241104-S07-10279,2024-11-04,S07,Munich,South,Online,36-45,Bronze,Electronics,Phones,471.59,2,0.129,428.48,117,1,0,2.5
ORD20240320-S09-09819,2024-03-20,S09,Frankfurt,West,Online,46-60,Silver,Beauty,Makeup,112.63,1,0.008,116.85,45,0,0,10.4
ORD20240306-S07-10557,2024-03-06,S07,Cologne,East,Online,26-35,None,Clothing,Women,132.42,5,0.007,149.55,156,0,0,-0.6
ORD20241003-S08-02513,2024-10-03,S08,Hamburg,North,In-Store,46-60,Bronze,Clothing,Women,32.97,4,0.038,31.84,152,0,1,13.1
ORD20240315-S01-09976,2024-03-15,S01,Berlin,West,In-Store,36-45,None,Home,Decor,187.44,2,0.035,193.25,144,0,0,6.7
ORD20240622-S09-02462,2024-06-22,S09,Munich,West,Online,26-35,None,Electronics,Audio,306.46,3,0.026,312.95,132,0,0,22.9
ORD20240802-S06-09567,2024-08-02,S06,Cologne,North,In-Store,26-35,Silver,Home,Kitchen,563.75,5,0.036,562.24,187,0,0,16.5
ORD20240723-S07-11830,2024-07-23,S07,Berlin,West,In-Store,36-45,Silver,Grocery,Fresh,22.14,1,0.043,23.29,102,0,0,25.1
ORD20241210-S08-01836,2024-12-10,S08,Munich,North,Online,46-60,None,Electronics,Accessories,308.35,2,0.003,337.84,119,0,0,-4.8
ORD20240223-S08-08737,2024-02-23,S08,Munich,North,In-Store,26-35,Bronze,Clothing,Women,68.13,5,0.026,71.37,168,0,0,3.9
ORD20240913-S09-06387,2024-09-13,S09,Berlin,South,In-Store,26-35,None,Home,Furniture,244.74,4,0.03,275.46,183,0,0,20.4
ORD20240506-S07-11067,2024-05-06,S07,Frankfurt,West,Online,46-60,Bronze,Grocery,Fresh,7.31,5,0.025,6.89,171,0,0,18.2
ORD20241128-S05-11672,2024-11-28,S05,Frankfurt,South,In-Store,18-25,None,Beauty,Makeup,120.0,3,0.028,117.96,94,0,0,6.6
ORD20240303-S01-03048,2024-03-03,S01,Hamburg,East,In-Store,18-25,None,Home,Appliances,262.65,1,0.013,236.95,102,0,0,8.9
ORD20241230-S05-00160,2024-12-30,S05,Cologne,East,Online,26-35,None,Electronics,Laptops,1036.26,4,0.047,1080.72,171,0,0,1.6
ORD20240114-S05-03632,2024-01-14,S05,Cologne,East,In-Store,36-45,None,Electronics,Accessories,982.24,5,0.013,1115.51,125,0,0,1.3
ORD20240730-S10-01626,2024-07-30,S10,Cologne,East,In-Store,46-60,Silver,Electronics,Accessories,1200.0,1,0.041,1140.79,182,0,0,21.5
ORD20241202-S07-01971,2024-12-02,S07,Hamburg,North,Online,36-45,Gold,Grocery,Beverages,5.43,1,0.02,5.19,92,0,0,5.8
ORD20240930-S01-06868,2024-09-30,S01,Cologne,East,In-Store,46-60,None,Beauty,Makeup,29.15,1,0.012,33.3,147,0,0,16.0
ORD20241103-S02-07788,2024-11-03,S02,Frankfurt,West,In-Store,26-35,Bronze,Home,Kitchen,400.78,1,0.017,434.03,205,0,0,4.0
ORD20240727-S03-11173,2024-07-27,S03,Berlin,West,In-Store,46-60,None,Grocery,Snacks,30.0,1,0.011,29.86,233,0,0,28.5
ORD20240316-S01-08592,2024-03-16,S01,Berlin,West,Online,26-35,Silver,Clothing,Accessories,102.9,3,0.014,113.72,155,0,0,11.4
ORD20240916-S10-03930,2024-09-16,S10,Berlin,East,Online,18-25,Silver,Electronics,Audio,517.69,1,0.018,580.68,92,0,0,21.8
ORD20240718-S04-03860,2024-07-18,S04,Cologne,East,In-Store,18-25,Gold,Grocery,Beverages,30.0,3,0.033,29.97,186,0,0,17.6
ORD20240106-S10-08835,2024-01-06,S10,Hamburg,East,Online,36-45,None,Electronics,Audio,929.77,3,0.042,1040.32,84,0,0,3.9
ORD20241003-S05-04545,2024-10-03,S05,Cologne,South,In-Store,60+,None,Beauty,Fragrance,51.17,3,0.022,48.28,166,0,1,9.8
ORD20240402-S03-11964,2024-04-02,S03,Berlin,West,In-Store,60+,None,Clothing,Accessories,150.0,3,0.053,161.4,180,1,0,9.0
ORD20240523-S01-03091,2024-05-23,S01,Frankfurt,East,In-Store,36-45,Silver,Home,Appliances,249.12,3,0.022,229.18,133,0,0,20.5
ORD20240404-S01-05476,2024-04-04,S01,Hamburg,East,Online,26-35,Bronze,Electronics,Accessories,1200.0,5,0.03,1365.33,143,0,0,9.1
ORD20240903-S06-07316,2024-09-03,S06,Berlin,West,In-Store,26-35,None,Grocery,Snacks,15.04,4,0.005,15.27,132,0,0,21.2
ORD20240629-S04-11515,2024-06-29,S04,Cologne,East,In-Store,36-45,None,Home,Appliances,256.47,3,0.093,237.43,158,1,0,17.3
ORD20240712-S09-07700,2024-07-12,S09,Frankfurt,East,In-Store,26-35,Bronze,Grocery,Beverages,10.41,4,0.026,11.0,213,0,0,20.5
ORD20240215-S09-08272,2024-02-15,S09,Munich,West,In-Store,26-35,None,Home,Kitchen,560.41,5,0.019,627.47,122,0,0,2.6
ORD20240830-S10-09729,2024-08-30,S10,Frankfurt,South,Online,60+,Gold,Clothing,Accessories,135.21,5,0.029,143.3,152,0,0,22.8
ORD20240704-S10-10147,2024-07-04,S10,Berlin,East,Online,18-25,None,Home,Furniture,306.47,5,0.023,349.37,169,0,0,20.6
ORD20240914-S02-03556,2024-09-14,S02,Munich,South,In-Store,36-45,None,Grocery,Pantry,21.65,2,0.023,23.06,66,0,0,18.8
ORD20240616-S01-05205,2024-06-16,S01,Hamburg,South,Online,26-35,Bronze,Home,Decor,201.16,4,0.028,193.64,127,0,0,17.3
ORD20241011-S07-00814,2024-10-11,S07,Hamburg,South,In-Store,18-25,Silver,Electronics,Accessories,1200.0,4,0.031,1359.29,114,0,0,13.8
ORD20240427-S08-09856,2024-04-27,S08,Cologne,North,In-Store,18-25,Gold,Home,Appliances,291.92,5,0.023,326.4,146,0,0,9.6
ORD20240618-S05-04322,2024-06-18,S05,Cologne,North,Online,26-35,Bronze,Clothing,Kids,42.33,1,0.037,38.12,184,0,0,20.5
ORD20241003-S07-10551,2024-10-03,S07,Frankfurt,North,In-Store,26-35,None,Home,Decor,289.56,3,0.029,319.13,151,0,1,14.6
ORD20241117-S04-11111,2024-11-17,S04,Cologne,East,In-Store,60+,None,Clothing,Men,53.0,3,0.034,57.48,183,0,0,1.3
ORD20240224-S01-10155,2024-02-24,S01,Munich,South,Online,26-35,Bronze,Clothing,Accessories,72.25,4,0.046,74.11,173,0,0,-0.7
ORD20240705-S05-00444,2024-07-05,S05,Cologne,West,In-Store,36-45,Silver,Home,Kitchen,332.68,4,0.017,318.55,123,0,0,27.3
ORD20240902-S01-00640,2024-09-02,S01,Munich,North,In-Store,26-35,None,Beauty,Makeup,84.41,5,0.154,80.44,107,1,0,15.3
ORD20240328-S01-03371,2024-03-28,S01,Frankfurt,South,In-Store,36-45,Bronze,Beauty,Skincare,60.95,2,0.026,57.88,181,0,0,6.6
